TITLE,Fecha,Cantidad,Time
Libro 403,2020-01-01,2.0,24
Libro 403,2020-02-01,3.0,25
Libro 403,2020-03-01,0.0,26
Libro 403,2020-04-01,2.0,27
Libro 403,2020-05-01,0.0,28
Libro 403,2020-06-01,0.0,29
Libro 403,2020-07-01,2.0,30
Libro 403,2020-08-01,0.0,31
Libro 403,2020-09-01,1.0,32
Libro 403,2020-10-01,2.0,33
Libro 403,2020-11-01,0.0,34
Libro 403,2020-12-01,2.0,35
Libro 403,2021-01-01,0.0,36
Libro 404,2018-01-01,80.0,0
Libro 404,2018-02-01,88.0,1
Libro 404,2018-03-01,137.0,2
Libro 404,2018-04-01,82.0,3
Libro 404,2018-05-01,106.0,4
Libro 404,2018-06-01,61.0,5
Libro 404,2018-07-01,80.0,6
Libro 404,2018-08-01,43.0,7
Libro 404,2018-09-01,38.0,8
Libro 404,2018-10-01,53.0,9
Libro 404,2018-11-01,71.0,10
Libro 404,2018-12-01,0.0,11
Libro 404,2019-01-01,76.0,12
Libro 404,2019-02-01,50.0,13
Libro 404,2019-03-01,36.0,14
Libro 404,2019-04-01,29.0,15
Libro 404,2019-05-01,36.0,16
Libro 404,2019-06-01,48.0,17
Libro 404,2019-07-01,23.0,18
Libro 404,2019-08-01,18.0,19
Libro 404,2019-09-01,22.0,20
Libro 404,2019-10-01,14.0,21
Libro 404,2019-11-01,7.0,22
Libro 404,2019-12-01,19.0,23
Libro 404,2020-01-01,6.0,24
Libro 404,2020-02-01,2.0,25
Libro 404,2020-03-01,4.0,26
Libro 404,2020-04-01,7.0,27
Libro 404,2020-05-01,9.0,28
Libro 404,2020-06-01,4.0,29
Libro 404,2020-07-01,7.0,30
Libro 404,2020-08-01,6.0,31
Libro 404,2020-09-01,3.0,32
Libro 404,2020-10-01,4.0,33
Libro 404,2020-11-01,2.0,34
Libro 404,2020-12-01,3.0,35
Libro 404,2021-01-01,2.0,36
Libro 405,2018-01-01,17.0,0
Libro 405,2018-02-01,20.0,1
Libro 405,2018-03-01,15.0,2
Libro 405,2018-04-01,14.0,3
Libro 405,2018-05-01,15.0,4
Libro 405,2018-06-01,6.0,5
Libro 405,2018-07-01,7.0,6
Libro 405,2018-08-01,6.0,7
Libro 405,2018-09-01,1.0,8
Libro 405,2018-10-01,7.0,9
Libro 405,2018-11-01,24.0,10
Libro 405,2018-12-01,0.0,11
Libro 405,2019-01-01,12.0,12
Libro 405,2019-02-01,11.0,13
Libro 405,2019-03-01,9.0,14
Libro 405,2019-04-01,4.0,15
Libro 405,2019-05-01,8.0,16
Libro 405,2019-06-01,7.0,17
Libro 405,2019-07-01,9.0,18
Libro 405,2019-08-01,3.0,19
Libro 405,2019-09-01,2.0,20
Libro 405,2019-10-01,7.0,21
Libro 405,2019-11-01,9.0,22
Libro 405,2019-12-01,17.0,23
Libro 405,2020-01-01,21.0,24
Libro 405,2020-02-01,9.0,25
Libro 405,2020-03-01,7.0,26
Libro 405,2020-04-01,5.0,27
Libro 405,2020-05-01,17.0,28
Libro 405,2020-06-01,7.0,29
Libro 405,2020-07-01,14.0,30
Libro 405,2020-08-01,22.0,31
Libro 405,2020-09-01,24.0,32
Libro 405,2020-10-01,27.0,33
Libro 405,2020-11-01,12.0,34
Libro 405,2020-12-01,34.0,35
Libro 405,2021-01-01,7.0,36
Libro 406,2018-01-01,20.0,0
Libro 406,2018-02-01,23.0,1
Libro 406,2018-03-01,27.0,2
Libro 406,2018-04-01,19.0,3
Libro 406,2018-05-01,26.0,4
Libro 406,2018-06-01,14.0,5
Libro 406,2018-07-01,23.0,6
Libro 406,2018-08-01,13.0,7
Libro 406,2018-09-01,11.0,8
Libro 406,2018-10-01,15.0,9
Libro 406,2018-11-01,20.0,10
Libro 406,2018-12-01,0.0,11
Libro 406,2019-01-01,14.0,12
Libro 406,2019-02-01,16.0,13
Libro 406,2019-03-01,17.0,14
Libro 406,2019-04-01,7.0,15
Libro 406,2019-05-01,14.0,16
Libro 406,2019-06-01,11.0,17
Libro 406,2019-07-01,8.0,18
Libro 406,2019-08-01,21.0,19
Libro 406,2019-09-01,16.0,20
Libro 406,2019-10-01,17.0,21
Libro 406,2019-11-01,8.0,22
Libro 406,2019-12-01,19.0,23
Libro 406,2020-01-01,9.0,24
Libro 406,2020-02-01,16.0,25
Libro 406,2020-03-01,12.0,26
Libro 406,2020-04-01,4.0,27
Libro 406,2020-05-01,18.0,28
Libro 406,2020-06-01,1.0,29
Libro 406,2020-07-01,10.0,30
Libro 406,2020-08-01,10.0,31
Libro 406,2020-09-01,12.0,32
Libro 406,2020-10-01,10.0,33
Libro 406,2020-11-01,14.0,34
Libro 406,2020-12-01,33.0,35
Libro 406,2021-01-01,11.0,36
Libro 407,2018-01-01,4.0,0
Libro 407,2018-02-01,3.0,1
Libro 407,2018-03-01,2.0,2
Libro 407,2018-04-01,8.0,3
Libro 407,2018-05-01,17.0,4
Libro 407,2018-06-01,27.0,5
Libro 407,2018-07-01,31.0,6
Libro 407,2018-08-01,5.0,7
Libro 407,2018-09-01,5.0,8
Libro 407,2018-10-01,9.0,9
Libro 407,2018-11-01,10.0,10
Libro 407,2018-12-01,0.0,11
Libro 407,2019-01-01,1.0,12
Libro 407,2019-02-01,3.0,13
Libro 407,2019-03-01,5.0,14
Libro 407,2019-04-01,4.0,15
Libro 407,2019-05-01,1.0,16
Libro 407,2019-06-01,3.0,17
Libro 407,2019-07-01,7.0,18
Libro 407,2019-08-01,12.0,19
Libro 407,2019-09-01,9.0,20
Libro 407,2019-10-01,8.0,21
Libro 407,2019-11-01,7.0,22
Libro 407,2019-12-01,5.0,23
Libro 407,2020-01-01,36.0,24
Libro 407,2020-02-01,33.0,25
Libro 407,2020-03-01,55.0,26
Libro 407,2020-04-01,37.0,27
Libro 407,2020-05-01,70.0,28
Libro 407,2020-06-01,58.0,29
Libro 407,2020-07-01,32.0,30
Libro 407,2020-08-01,26.0,31
Libro 407,2020-09-01,34.0,32
Libro 407,2020-10-01,24.0,33
Libro 407,2020-11-01,38.0,34
Libro 407,2020-12-01,53.0,35
Libro 407,2021-01-01,13.0,36
Libro 408,2018-01-01,30.0,0
Libro 408,2018-02-01,14.0,1
Libro 408,2018-03-01,20.0,2
Libro 408,2018-04-01,27.0,3
Libro 408,2018-05-01,46.0,4
Libro 408,2018-06-01,63.0,5
Libro 408,2018-07-01,48.0,6
Libro 408,2018-08-01,24.0,7
Libro 408,2018-09-01,36.0,8
Libro 408,2018-10-01,34.0,9
Libro 408,2018-11-01,41.0,10
Libro 408,2018-12-01,0.0,11
Libro 408,2019-01-01,34.0,12
Libro 408,2019-02-01,23.0,13
Libro 408,2019-03-01,13.0,14
Libro 408,2019-04-01,17.0,15
Libro 408,2019-05-01,5.0,16
Libro 408,2019-06-01,12.0,17
Libro 408,2019-07-01,15.0,18
Libro 408,2019-08-01,15.0,19
Libro 408,2019-09-01,6.0,20
Libro 408,2019-10-01,9.0,21
Libro 408,2019-11-01,12.0,22
Libro 408,2019-12-01,17.0,23
Libro 408,2020-01-01,16.0,24
Libro 408,2020-02-01,8.0,25
Libro 408,2020-03-01,5.0,26
Libro 408,2020-04-01,3.0,27
Libro 408,2020-05-01,1.0,28
Libro 408,2020-06-01,7.0,29
Libro 408,2020-07-01,13.0,30
Libro 408,2020-08-01,6.0,31
Libro 408,2020-09-01,12.0,32
Libro 408,2020-10-01,10.0,33
Libro 408,2020-11-01,12.0,34
Libro 408,2020-12-01,28.0,35
Libro 408,2021-01-01,5.0,36
Libro 409,2018-01-01,25.0,0
Libro 409,2018-02-01,33.0,1
Libro 409,2018-03-01,24.0,2
Libro 409,2018-04-01,16.0,3
Libro 409,2018-05-01,18.0,4
Libro 409,2018-06-01,17.0,5
Libro 409,2018-07-01,27.0,6
Libro 409,2018-08-01,8.0,7
Libro 409,2018-09-01,10.0,8
Libro 409,2018-10-01,21.0,9
Libro 409,2018-11-01,25.0,10
Libro 409,2018-12-01,0.0,11
Libro 409,2019-01-01,25.0,12
Libro 409,2019-02-01,10.0,13
Libro 409,2019-03-01,41.0,14
Libro 409,2019-04-01,19.0,15
Libro 409,2019-05-01,10.0,16
Libro 409,2019-06-01,12.0,17
Libro 409,2019-07-01,13.0,18
Libro 409,2019-08-01,18.0,19
Libro 409,2019-09-01,26.0,20
Libro 409,2019-10-01,12.0,21
Libro 409,2019-11-01,22.0,22
Libro 409,2019-12-01,32.0,23
Libro 409,2020-01-01,18.0,24
Libro 409,2020-02-01,15.0,25
Libro 409,2020-03-01,18.0,26
Libro 409,2020-04-01,7.0,27
Libro 409,2020-05-01,9.0,28
Libro 409,2020-06-01,20.0,29
Libro 409,2020-07-01,22.0,30
Libro 409,2020-08-01,32.0,31
Libro 409,2020-09-01,30.0,32
Libro 409,2020-10-01,22.0,33
Libro 409,2020-11-01,13.0,34
Libro 409,2020-12-01,69.0,35
Libro 409,2021-01-01,14.0,36
Libro 41,2018-01-01,165.0,0
Libro 41,2018-02-01,107.0,1
Libro 41,2018-03-01,68.0,2
Libro 41,2018-04-01,85.0,3
Libro 41,2018-05-01,71.0,4
Libro 41,2018-06-01,65.0,5
Libro 41,2018-07-01,91.0,6
Libro 41,2018-08-01,31.0,7
Libro 41,2018-09-01,47.0,8
Libro 41,2018-10-01,86.0,9
Libro 41,2018-11-01,154.0,10
Libro 41,2018-12-01,0.0,11
Libro 41,2019-01-01,98.0,12
Libro 41,2019-02-01,83.0,13
Libro 41,2019-03-01,127.0,14
Libro 41,2019-04-01,111.0,15
Libro 41,2019-05-01,182.0,16
Libro 41,2019-06-01,160.0,17
Libro 41,2019-07-01,110.0,18
Libro 41,2019-08-01,60.0,19
Libro 41,2019-09-01,63.0,20
Libro 41,2019-10-01,49.0,21
Libro 41,2019-11-01,49.0,22
Libro 41,2019-12-01,99.0,23
Libro 41,2020-01-01,44.0,24
Libro 41,2020-02-01,42.0,25
Libro 41,2020-03-01,46.0,26
Libro 41,2020-04-01,34.0,27
Libro 41,2020-05-01,44.0,28
Libro 41,2020-06-01,56.0,29
Libro 41,2020-07-01,79.0,30
Libro 41,2020-08-01,59.0,31
Libro 41,2020-09-01,65.0,32
Libro 41,2020-10-01,75.0,33
Libro 41,2020-11-01,83.0,34
Libro 41,2020-12-01,163.0,35
Libro 41,2021-01-01,45.0,36
Libro 410,2018-01-01,30.0,0
Libro 410,2018-02-01,25.0,1
Libro 410,2018-03-01,25.0,2
Libro 410,2018-04-01,34.0,3
Libro 410,2018-05-01,20.0,4
Libro 410,2018-06-01,23.0,5
Libro 410,2018-07-01,33.0,6
Libro 410,2018-08-01,12.0,7
Libro 410,2018-09-01,16.0,8
Libro 410,2018-10-01,33.0,9
Libro 410,2018-11-01,30.0,10
Libro 410,2018-12-01,0.0,11
Libro 410,2019-01-01,56.0,12
Libro 410,2019-02-01,26.0,13
Libro 410,2019-03-01,24.0,14
Libro 410,2019-04-01,13.0,15
Libro 410,2019-05-01,9.0,16
Libro 410,2019-06-01,17.0,17
Libro 410,2019-07-01,33.0,18
Libro 410,2019-08-01,32.0,19
Libro 410,2019-09-01,29.0,20
Libro 410,2019-10-01,28.0,21
Libro 410,2019-11-01,25.0,22
Libro 410,2019-12-01,32.0,23
Libro 410,2020-01-01,29.0,24
Libro 410,2020-02-01,23.0,25
Libro 410,2020-03-01,14.0,26
Libro 410,2020-04-01,12.0,27
Libro 410,2020-05-01,5.0,28
Libro 410,2020-06-01,5.0,29
Libro 410,2020-07-01,22.0,30
Libro 410,2020-08-01,39.0,31
Libro 410,2020-09-01,42.0,32
Libro 410,2020-10-01,33.0,33
Libro 410,2020-11-01,27.0,34
Libro 410,2020-12-01,53.0,35
Libro 410,2021-01-01,18.0,36
Libro 411,2018-01-01,6.0,0
Libro 411,2018-02-01,14.0,1
Libro 411,2018-03-01,25.0,2
Libro 411,2018-04-01,16.0,3
Libro 411,2018-05-01,13.0,4
Libro 411,2018-06-01,16.0,5
Libro 411,2018-07-01,15.0,6
Libro 411,2018-08-01,8.0,7
Libro 411,2018-09-01,19.0,8
Libro 411,2018-10-01,44.0,9
Libro 411,2018-11-01,100.0,10
Libro 411,2018-12-01,0.0,11
Libro 411,2019-01-01,73.0,12
Libro 411,2019-02-01,74.0,13
Libro 411,2019-03-01,53.0,14
Libro 411,2019-04-01,41.0,15
Libro 411,2019-05-01,37.0,16
Libro 411,2019-06-01,11.0,17
Libro 411,2019-07-01,13.0,18
Libro 411,2019-08-01,15.0,19
Libro 411,2019-09-01,18.0,20
Libro 411,2019-10-01,19.0,21
Libro 411,2019-11-01,20.0,22
Libro 411,2019-12-01,31.0,23
Libro 411,2020-01-01,117.0,24
Libro 411,2020-02-01,50.0,25
Libro 411,2020-03-01,36.0,26
Libro 411,2020-04-01,13.0,27
Libro 411,2020-05-01,13.0,28
Libro 411,2020-06-01,15.0,29
Libro 411,2020-07-01,34.0,30
Libro 411,2020-08-01,23.0,31
Libro 411,2020-09-01,36.0,32
Libro 411,2020-10-01,50.0,33
Libro 411,2020-11-01,32.0,34
Libro 411,2020-12-01,60.0,35
Libro 411,2021-01-01,36.0,36
Libro 412,2018-01-01,9.0,0
Libro 412,2018-02-01,11.0,1
Libro 412,2018-03-01,13.0,2
Libro 412,2018-04-01,16.0,3
Libro 412,2018-05-01,22.0,4
Libro 412,2018-06-01,13.0,5
Libro 412,2018-07-01,25.0,6
Libro 412,2018-08-01,9.0,7
Libro 412,2018-09-01,7.0,8
Libro 412,2018-10-01,28.0,9
Libro 412,2018-11-01,15.0,10
Libro 412,2018-12-01,0.0,11
Libro 412,2019-01-01,20.0,12
Libro 412,2019-02-01,13.0,13
Libro 412,2019-03-01,14.0,14
Libro 412,2019-04-01,9.0,15
Libro 412,2019-05-01,7.0,16
Libro 412,2019-06-01,22.0,17
Libro 412,2019-07-01,18.0,18
Libro 412,2019-08-01,22.0,19
Libro 412,2019-09-01,14.0,20
Libro 412,2019-10-01,20.0,21
Libro 412,2019-11-01,10.0,22
Libro 412,2019-12-01,22.0,23
Libro 412,2020-01-01,13.0,24
Libro 412,2020-02-01,19.0,25
Libro 412,2020-03-01,12.0,26
Libro 412,2020-04-01,3.0,27
Libro 412,2020-05-01,3.0,28
Libro 412,2020-06-01,2.0,29
Libro 412,2020-07-01,9.0,30
Libro 412,2020-08-01,7.0,31
Libro 412,2020-09-01,5.0,32
Libro 412,2020-10-01,1.0,33
Libro 412,2020-11-01,8.0,34
Libro 412,2020-12-01,11.0,35
Libro 412,2021-01-01,4.0,36
Libro 413,2018-01-01,18.0,0
Libro 413,2018-02-01,12.0,1
Libro 413,2018-03-01,15.0,2
Libro 413,2018-04-01,15.0,3
Libro 413,2018-05-01,20.0,4
Libro 413,2018-06-01,21.0,5
Libro 413,2018-07-01,23.0,6
Libro 413,2018-08-01,11.0,7
Libro 413,2018-09-01,19.0,8
Libro 413,2018-10-01,13.0,9
Libro 413,2018-11-01,21.0,10
Libro 413,2018-12-01,0.0,11
Libro 413,2019-01-01,23.0,12
Libro 413,2019-02-01,31.0,13
Libro 413,2019-03-01,20.0,14
Libro 413,2019-04-01,11.0,15
Libro 413,2019-05-01,9.0,16
Libro 413,2019-06-01,14.0,17
Libro 413,2019-07-01,16.0,18
Libro 413,2019-08-01,16.0,19
Libro 413,2019-09-01,17.0,20
Libro 413,2019-10-01,27.0,21
Libro 413,2019-11-01,16.0,22
Libro 413,2019-12-01,24.0,23
Libro 413,2020-01-01,15.0,24
Libro 413,2020-02-01,29.0,25
Libro 413,2020-03-01,12.0,26
Libro 413,2020-04-01,10.0,27
Libro 413,2020-05-01,8.0,28
Libro 413,2020-06-01,5.0,29
Libro 413,2020-07-01,26.0,30
Libro 413,2020-08-01,23.0,31
Libro 413,2020-09-01,18.0,32
Libro 413,2020-10-01,21.0,33
Libro 413,2020-11-01,13.0,34
Libro 413,2020-12-01,50.0,35
Libro 413,2021-01-01,11.0,36
Libro 414,2018-01-01,28.0,0
Libro 414,2018-02-01,14.0,1
Libro 414,2018-03-01,20.0,2
Libro 414,2018-04-01,13.0,3
Libro 414,2018-05-01,31.0,4
Libro 414,2018-06-01,24.0,5
Libro 414,2018-07-01,27.0,6
Libro 414,2018-08-01,11.0,7
Libro 414,2018-09-01,9.0,8
Libro 414,2018-10-01,31.0,9
Libro 414,2018-11-01,23.0,10
Libro 414,2018-12-01,0.0,11
Libro 414,2019-01-01,32.0,12
Libro 414,2019-02-01,23.0,13
Libro 414,2019-03-01,17.0,14
Libro 414,2019-04-01,11.0,15
Libro 414,2019-05-01,6.0,16
Libro 414,2019-06-01,8.0,17
Libro 414,2019-07-01,9.0,18
Libro 414,2019-08-01,36.0,19
Libro 414,2019-09-01,45.0,20
Libro 414,2019-10-01,56.0,21
Libro 414,2019-11-01,51.0,22
Libro 414,2019-12-01,83.0,23
Libro 414,2020-01-01,31.0,24
Libro 414,2020-02-01,34.0,25
Libro 414,2020-03-01,10.0,26
Libro 414,2020-04-01,1.0,27
Libro 414,2020-05-01,3.0,28
Libro 414,2020-06-01,5.0,29
Libro 414,2020-07-01,7.0,30
Libro 414,2020-08-01,8.0,31
Libro 414,2020-09-01,8.0,32
Libro 414,2020-10-01,6.0,33
Libro 414,2020-11-01,7.0,34
Libro 414,2020-12-01,8.0,35
Libro 414,2021-01-01,8.0,36
Libro 415,2018-01-01,14.0,0
Libro 415,2018-02-01,34.0,1
Libro 415,2018-03-01,28.0,2
Libro 415,2018-04-01,12.0,3
Libro 415,2018-05-01,12.0,4
Libro 415,2018-06-01,7.0,5
Libro 415,2018-07-01,17.0,6
Libro 415,2018-08-01,5.0,7
Libro 415,2018-09-01,12.0,8
Libro 415,2018-10-01,28.0,9
Libro 415,2018-11-01,27.0,10
Libro 415,2018-12-01,0.0,11
Libro 415,2019-01-01,30.0,12
Libro 415,2019-02-01,27.0,13
Libro 415,2019-03-01,35.0,14
Libro 415,2019-04-01,23.0,15
Libro 415,2019-05-01,17.0,16
Libro 415,2019-06-01,14.0,17
Libro 415,2019-07-01,26.0,18
Libro 415,2019-08-01,14.0,19
Libro 415,2019-09-01,21.0,20
Libro 415,2019-10-01,19.0,21
Libro 415,2019-11-01,14.0,22
Libro 415,2019-12-01,53.0,23
Libro 415,2020-01-01,12.0,24
Libro 415,2020-02-01,10.0,25
Libro 415,2020-03-01,10.0,26
Libro 415,2020-04-01,3.0,27
Libro 415,2020-05-01,3.0,28
Libro 415,2020-06-01,14.0,29
Libro 415,2020-07-01,17.0,30
Libro 415,2020-08-01,32.0,31
Libro 415,2020-09-01,14.0,32
Libro 415,2020-10-01,21.0,33
Libro 415,2020-11-01,18.0,34
Libro 415,2020-12-01,33.0,35
Libro 415,2021-01-01,15.0,36
Libro 416,2018-01-01,11.0,0
Libro 416,2018-02-01,4.0,1
Libro 416,2018-03-01,9.0,2
Libro 416,2018-04-01,4.0,3
Libro 416,2018-05-01,3.0,4
Libro 416,2018-06-01,5.0,5
Libro 416,2018-07-01,7.0,6
Libro 416,2018-08-01,2.0,7
Libro 416,2018-09-01,3.0,8
Libro 416,2018-10-01,1.0,9
Libro 416,2018-11-01,8.0,10
Libro 416,2018-12-01,0.0,11
Libro 416,2019-01-01,19.0,12
Libro 416,2019-02-01,14.0,13
Libro 416,2019-03-01,15.0,14
Libro 416,2019-04-01,8.0,15
Libro 416,2019-05-01,7.0,16
Libro 416,2019-06-01,6.0,17
Libro 416,2019-07-01,3.0,18
Libro 416,2019-08-01,1.0,19
Libro 416,2019-09-01,7.0,20
Libro 416,2019-10-01,5.0,21
Libro 416,2019-11-01,3.0,22
Libro 416,2019-12-01,4.0,23
Libro 416,2020-01-01,2.0,24
Libro 416,2020-02-01,4.0,25
Libro 416,2020-03-01,0.0,26
Libro 416,2020-04-01,0.0,27
Libro 416,2020-05-01,1.0,28
Libro 416,2020-06-01,2.0,29
Libro 416,2020-07-01,2.0,30
Libro 416,2020-08-01,1.0,31
Libro 416,2020-09-01,2.0,32
Libro 416,2020-10-01,6.0,33
Libro 416,2020-11-01,1.0,34
Libro 416,2020-12-01,4.0,35
Libro 416,2021-01-01,0.0,36
Libro 417,2018-01-01,3.0,0
Libro 417,2018-02-01,2.0,1
Libro 417,2018-03-01,0.0,2
Libro 417,2018-04-01,0.0,3
Libro 417,2018-05-01,0.0,4
Libro 417,2018-06-01,1.0,5
Libro 417,2018-07-01,0.0,6
Libro 417,2018-08-01,1.0,7
Libro 417,2018-09-01,4.0,8
Libro 417,2018-10-01,0.0,9
Libro 417,2018-11-01,1.0,10
Libro 417,2018-12-01,0.0,11
Libro 417,2019-01-01,1.0,12
Libro 417,2019-02-01,2.0,13
Libro 417,2019-03-01,2.0,14
Libro 417,2019-04-01,0.0,15
Libro 417,2019-05-01,0.0,16
Libro 417,2019-06-01,12.0,17
Libro 417,2019-07-01,12.0,18
Libro 417,2019-08-01,6.0,19
Libro 417,2019-09-01,6.0,20
Libro 417,2019-10-01,5.0,21
Libro 417,2019-11-01,2.0,22
Libro 417,2019-12-01,3.0,23
Libro 417,2020-01-01,1.0,24
Libro 417,2020-02-01,3.0,25
Libro 417,2020-03-01,0.0,26
Libro 417,2020-04-01,0.0,27
Libro 417,2020-05-01,1.0,28
Libro 417,2020-06-01,1.0,29
Libro 417,2020-07-01,1.0,30
Libro 417,2020-08-01,2.0,31
Libro 417,2020-09-01,0.0,32
Libro 417,2020-10-01,0.0,33
Libro 417,2020-11-01,1.0,34
Libro 417,2020-12-01,0.0,35
Libro 417,2021-01-01,1.0,36
Libro 418,2018-01-01,19.0,0
Libro 418,2018-02-01,22.0,1
Libro 418,2018-03-01,21.0,2
Libro 418,2018-04-01,18.0,3
Libro 418,2018-05-01,22.0,4
Libro 418,2018-06-01,9.0,5
Libro 418,2018-07-01,24.0,6
Libro 418,2018-08-01,4.0,7
Libro 418,2018-09-01,14.0,8
Libro 418,2018-10-01,17.0,9
Libro 418,2018-11-01,14.0,10
Libro 418,2018-12-01,0.0,11
Libro 418,2019-01-01,21.0,12
Libro 418,2019-02-01,8.0,13
Libro 418,2019-03-01,7.0,14
Libro 418,2019-04-01,10.0,15
Libro 418,2019-05-01,12.0,16
Libro 418,2019-06-01,8.0,17
Libro 418,2019-07-01,6.0,18
Libro 418,2019-08-01,3.0,19
Libro 418,2019-09-01,15.0,20
Libro 418,2019-10-01,14.0,21
Libro 418,2019-11-01,11.0,22
Libro 418,2019-12-01,12.0,23
Libro 418,2020-01-01,11.0,24
Libro 418,2020-02-01,10.0,25
Libro 418,2020-03-01,6.0,26
Libro 418,2020-04-01,4.0,27
Libro 418,2020-05-01,3.0,28
Libro 418,2020-06-01,3.0,29
Libro 418,2020-07-01,7.0,30
Libro 418,2020-08-01,4.0,31
Libro 418,2020-09-01,18.0,32
Libro 418,2020-10-01,11.0,33
Libro 418,2020-11-01,5.0,34
Libro 418,2020-12-01,6.0,35
Libro 418,2021-01-01,2.0,36
Libro 419,2018-01-01,22.0,0
Libro 419,2018-02-01,14.0,1
Libro 419,2018-03-01,26.0,2
Libro 419,2018-04-01,20.0,3
Libro 419,2018-05-01,15.0,4
Libro 419,2018-06-01,13.0,5
Libro 419,2018-07-01,16.0,6
Libro 419,2018-08-01,7.0,7
Libro 419,2018-09-01,14.0,8
Libro 419,2018-10-01,12.0,9
Libro 419,2018-11-01,8.0,10
Libro 419,2018-12-01,0.0,11
Libro 419,2019-01-01,6.0,12
Libro 419,2019-02-01,20.0,13
Libro 419,2019-03-01,19.0,14
Libro 419,2019-04-01,12.0,15
Libro 419,2019-05-01,5.0,16
Libro 419,2019-06-01,5.0,17
Libro 419,2019-07-01,11.0,18
Libro 419,2019-08-01,7.0,19
Libro 419,2019-09-01,7.0,20
Libro 419,2019-10-01,5.0,21
Libro 419,2019-11-01,5.0,22
Libro 419,2019-12-01,9.0,23
Libro 419,2020-01-01,12.0,24
Libro 419,2020-02-01,20.0,25
Libro 419,2020-03-01,12.0,26
Libro 419,2020-04-01,8.0,27
Libro 419,2020-05-01,7.0,28
Libro 419,2020-06-01,7.0,29
Libro 419,2020-07-01,20.0,30
Libro 419,2020-08-01,16.0,31
Libro 419,2020-09-01,17.0,32
Libro 419,2020-10-01,19.0,33
Libro 419,2020-11-01,13.0,34
Libro 419,2020-12-01,25.0,35
Libro 419,2021-01-01,8.0,36
Libro 42,2018-01-01,107.0,0
Libro 42,2018-02-01,98.0,1
Libro 42,2018-03-01,113.0,2
Libro 42,2018-04-01,64.0,3
Libro 42,2018-05-01,53.0,4
Libro 42,2018-06-01,57.0,5
Libro 42,2018-07-01,73.0,6
Libro 42,2018-08-01,28.0,7
Libro 42,2018-09-01,35.0,8
Libro 42,2018-10-01,55.0,9
Libro 42,2018-11-01,54.0,10
Libro 42,2018-12-01,0.0,11
Libro 42,2019-01-01,54.0,12
Libro 42,2019-02-01,95.0,13
Libro 42,2019-03-01,116.0,14
Libro 42,2019-04-01,106.0,15
Libro 42,2019-05-01,98.0,16
Libro 42,2019-06-01,131.0,17
Libro 42,2019-07-01,116.0,18
Libro 42,2019-08-01,91.0,19
Libro 42,2019-09-01,104.0,20
Libro 42,2019-10-01,121.0,21
Libro 42,2019-11-01,120.0,22
Libro 42,2019-12-01,199.0,23
Libro 42,2020-01-01,71.0,24
Libro 42,2020-02-01,60.0,25
Libro 42,2020-03-01,62.0,26
Libro 42,2020-04-01,21.0,27
Libro 42,2020-05-01,10.0,28
Libro 42,2020-06-01,31.0,29
Libro 42,2020-07-01,46.0,30
Libro 42,2020-08-01,63.0,31
Libro 42,2020-09-01,52.0,32
Libro 42,2020-10-01,70.0,33
Libro 42,2020-11-01,49.0,34
Libro 42,2020-12-01,138.0,35
Libro 42,2021-01-01,27.0,36
Libro 420,2018-01-01,8.0,0
Libro 420,2018-02-01,7.0,1
Libro 420,2018-03-01,7.0,2
Libro 420,2018-04-01,1.0,3
Libro 420,2018-05-01,19.0,4
Libro 420,2018-06-01,14.0,5
Libro 420,2018-07-01,10.0,6
Libro 420,2018-08-01,3.0,7
Libro 420,2018-09-01,8.0,8
Libro 420,2018-10-01,7.0,9
Libro 420,2018-11-01,4.0,10
Libro 420,2018-12-01,0.0,11
Libro 420,2019-01-01,9.0,12
Libro 420,2019-02-01,11.0,13
Libro 420,2019-03-01,24.0,14
Libro 420,2019-04-01,16.0,15
Libro 420,2019-05-01,3.0,16
Libro 420,2019-06-01,10.0,17
Libro 420,2019-07-01,5.0,18
Libro 420,2019-08-01,7.0,19
Libro 420,2019-09-01,6.0,20
Libro 420,2019-10-01,6.0,21
Libro 420,2019-11-01,7.0,22
Libro 420,2019-12-01,13.0,23
Libro 420,2020-01-01,6.0,24
Libro 420,2020-02-01,10.0,25
Libro 420,2020-03-01,3.0,26
Libro 420,2020-04-01,2.0,27
Libro 420,2020-05-01,1.0,28
Libro 420,2020-06-01,1.0,29
Libro 420,2020-07-01,3.0,30
Libro 420,2020-08-01,3.0,31
Libro 420,2020-09-01,3.0,32
Libro 420,2020-10-01,1.0,33
Libro 420,2020-11-01,2.0,34
Libro 420,2020-12-01,7.0,35
Libro 420,2021-01-01,2.0,36
Libro 421,2018-01-01,27.0,0
Libro 421,2018-02-01,30.0,1
Libro 421,2018-03-01,32.0,2
Libro 421,2018-04-01,13.0,3
Libro 421,2018-05-01,20.0,4
Libro 421,2018-06-01,11.0,5
Libro 421,2018-07-01,21.0,6
Libro 421,2018-08-01,11.0,7
Libro 421,2018-09-01,23.0,8
Libro 421,2018-10-01,37.0,9
Libro 421,2018-11-01,41.0,10
Libro 421,2018-12-01,0.0,11
Libro 421,2019-01-01,34.0,12
Libro 421,2019-02-01,37.0,13
Libro 421,2019-03-01,19.0,14
Libro 421,2019-04-01,10.0,15
Libro 421,2019-05-01,11.0,16
Libro 421,2019-06-01,26.0,17
Libro 421,2019-07-01,13.0,18
